country,year,value,indicator code,indicator description
Lao People's Democratic Republic,2018,D,On Excise register,On Excise register
Latvia,2018,0,On Excise register,On Excise register
Lebanon,2018,,On Excise register,On Excise register
Lesotho,2018,,On Excise register,On Excise register
Liberia,2018,7.0588235294117645,On Excise register,On Excise register
Lithuania,2018,0.9422110552763818,On Excise register,On Excise register
Luxembourg,2018,,On Excise register,On Excise register
Madagascar,2018,0,On Excise register,On Excise register
Malawi,2018,67.13286713286713,On Excise register,On Excise register
Malaysia,2018,,On Excise register,On Excise register
Maldives,2018,,On Excise register,On Excise register
Malta,2018,,On Excise register,On Excise register
"Marshall Islands, Republic of",2018,,On Excise register,On Excise register
Mauritius,2018,,On Excise register,On Excise register
Mexico,2018,0,On Excise register,On Excise register
Moldova,2018,0,On Excise register,On Excise register
Mongolia,2018,29.82456140350877,On Excise register,On Excise register
Montenegro,2018,,On Excise register,On Excise register
Montserrat,2018,,On Excise register,On Excise register
Morocco,2018,,On Excise register,On Excise register
Mozambique,2018,D,On Excise register,On Excise register
Myanmar,2018,,On Excise register,On Excise register
Namibia,2018,,On Excise register,On Excise register
Nauru,2018,,On Excise register,On Excise register
Nepal,2018,,On Excise register,On Excise register
Netherlands,2018,,On Excise register,On Excise register
New Zealand,2018,,On Excise register,On Excise register
Nicaragua,2018,19.7979797979798,On Excise register,On Excise register
Niger,2018,,On Excise register,On Excise register
Nigeria,2018,,On Excise register,On Excise register
Norway,2018,0,On Excise register,On Excise register
Pakistan,2018,0,On Excise register,On Excise register
Palau,2018,,On Excise register,On Excise register
Panama,2018,,On Excise register,On Excise register
Papua New Guinea,2018,,On Excise register,On Excise register
Paraguay,2018,,On Excise register,On Excise register
Peru,2018,18.7039764359352,On Excise register,On Excise register
Philippines,2018,0.23674865184795477,On Excise register,On Excise register
Poland,2018,D,On Excise register,On Excise register
Portugal,2018,D,On Excise register,On Excise register
Republic of North Macedonia,2018,,On Excise register,On Excise register
Republika Srpska,2018,,On Excise register,On Excise register
Romania,2018,19.902548725637182,On Excise register,On Excise register
Russian Federation,2018,D,On Excise register,On Excise register
Rwanda,2018,0,On Excise register,On Excise register
Samoa,2018,0,On Excise register,On Excise register
São Tomé and Príncipe,2018,D,On Excise register,On Excise register
Saudi Arabia,2018,0,On Excise register,On Excise register
Senegal,2018,D,On Excise register,On Excise register
"Serbia, Republic of",2018,0,On Excise register,On Excise register
Seychelles,2018,35.294117647058826,On Excise register,On Excise register
Sierra Leone,2018,0,On Excise register,On Excise register
Singapore,2018,,On Excise register,On Excise register
Slovak Republic,2018,,On Excise register,On Excise register
Slovenia,2018,0,On Excise register,On Excise register
Solomon Islands,2018,,On Excise register,On Excise register
South Africa,2018,18.047673098751417,On Excise register,On Excise register
Spain,2018,0,On Excise register,On Excise register
Sri Lanka,2018,,On Excise register,On Excise register
St. Kitts and Nevis,2018,0,On Excise register,On Excise register
St. Lucia,2018,,On Excise register,On Excise register
St. Vincent and the Grenadines,2018,40,On Excise register,On Excise register
Suriname,2018,,On Excise register,On Excise register
Sweden,2018,D,On Excise register,On Excise register
Switzerland,2018,,On Excise register,On Excise register
Taiwan,2018,0,On Excise register,On Excise register
Tajikistan,2018,32.22748815165877,On Excise register,On Excise register
Thailand,2018,,On Excise register,On Excise register
"Timor-Leste, Dem. Rep. of",2018,,On Excise register,On Excise register
Togo,2018,0,On Excise register,On Excise register
Tonga,2018,,On Excise register,On Excise register
Trinidad and Tobago,2018,,On Excise register,On Excise register
Turkey,2018,88.74348499788702,On Excise register,On Excise register
Turks and Caicos Islands,2018,,On Excise register,On Excise register
Uganda,2018,0,On Excise register,On Excise register
Ukraine,2018,0,On Excise register,On Excise register
United Kingdom,2018,D,On Excise register,On Excise register
United States,2018,D,On Excise register,On Excise register
Uruguay,2018,3.10841546626232,On Excise register,On Excise register
Uzbekistan,2018,0,On Excise register,On Excise register
Vanuatu,2018,,On Excise register,On Excise register
Vietnam,2018,43.34106425374841,On Excise register,On Excise register
Zambia,2018,18.303571428571427,On Excise register,On Excise register
Zimbabwe,2018,,On Excise register,On Excise register
"Afghanistan, Islamic Republic of",2019,,On Excise register,On Excise register
Albania,2019,,On Excise register,On Excise register
Angola,2019,0,On Excise register,On Excise register
Antigua and Barbuda,2019,,On Excise register,On Excise register
Argentina,2019,84.1660306463923,On Excise register,On Excise register
"Armenia, Republic of",2019,D,On Excise register,On Excise register
Aruba,2019,,On Excise register,On Excise register
Australia,2019,18.3731155778894,On Excise register,On Excise register
Austria,2019,,On Excise register,On Excise register
"Azerbaijan, Republic of",2019,D,On Excise register,On Excise register
Bangladesh,2019,12.01147869402783,On Excise register,On Excise register
Barbados,2019,53.191489361702125,On Excise register,On Excise register
Belarus,2019,D,On Excise register,On Excise register
Belgium,2019,,On Excise register,On Excise register
Belize,2019,,On Excise register,On Excise register
Benin,2019,0,On Excise register,On Excise register
Bhutan,2019,,On Excise register,On Excise register
Bolivia,2019,16.30012936610608,On Excise register,On Excise register
Bosnia and Herzegovina,2019,25,On Excise register,On Excise register
Botswana,2019,0,On Excise register,On Excise register
Brazil,2019,D,On Excise register,On Excise register
Brunei Darussalam,2019,,On Excise register,On Excise register
Bulgaria,2019,,On Excise register,On Excise register
Burkina Faso,2019,,On Excise register,On Excise register
Burundi,2019,0,On Excise register,On Excise register
Cabo Verde,2019,,On Excise register,On Excise register
Cambodia,2019,D,On Excise register,On Excise register
Cameroon,2019,D,On Excise register,On Excise register
Canada,2019,D,On Excise register,On Excise register
Central African Republic,2019,14.285714285714285,On Excise register,On Excise register
Chad,2019,10,On Excise register,On Excise register
Chile,2019,0,On Excise register,On Excise register
"China, P.R.: Hong Kong",2019,,On Excise register,On Excise register
"China, P.R.: Mainland",2019,17.746557629132592,On Excise register,On Excise register
Colombia,2019,8.24864225412701,On Excise register,On Excise register
Comoros,2019,,On Excise register,On Excise register
"Congo, Democratic Republic of",2019,,On Excise register,On Excise register
"Congo, Republic of",2019,55.55555555555556,On Excise register,On Excise register
Cook Islands,2019,,On Excise register,On Excise register
Costa Rica,2019,0,On Excise register,On Excise register
Croatia,2019,,On Excise register,On Excise register
Cyprus,2019,,On Excise register,On Excise register
Czech Republic,2019,,On Excise register,On Excise register
Denmark,2019,0,On Excise register,On Excise register
Dominica,2019,62.5,On Excise register,On Excise register
Dominican Republic,2019,64.61565585331452,On Excise register,On Excise register
Ecuador,2019,99.94474516906288,On Excise register,On Excise register
El Salvador,2019,,On Excise register,On Excise register
Estonia,2019,0,On Excise register,On Excise register
Eswatini,2019,,On Excise register,On Excise register
Ethiopia,2019,D,On Excise register,On Excise register
Fiji,2019,0,On Excise register,On Excise register
Finland,2019,D,On Excise register,On Excise register
France,2019,,On Excise register,On Excise register
Gabon,2019,D,On Excise register,On Excise register
"Gambia, The",2019,D,On Excise register,On Excise register
Georgia,2019,5.31764705882353,On Excise register,On Excise register
Germany,2019,,On Excise register,On Excise register
Ghana,2019,8.571428571428571,On Excise register,On Excise register
Greece,2019,87.30830248545743,On Excise register,On Excise register
Grenada,2019,0,On Excise register,On Excise register
Guatemala,2019,,On Excise register,On Excise register
Guinea,2019,0,On Excise register,On Excise register
Guinea Bissau,2019,D,On Excise register,On Excise register
Guyana,2019,0,On Excise register,On Excise register
Honduras,2019,12.068965517241379,On Excise register,On Excise register
Hungary,2019,0,On Excise register,On Excise register
Iceland,2019,,On Excise register,On Excise register
India,2019,,On Excise register,On Excise register
Indonesia,2019,,On Excise register,On Excise register
Ireland,2019,0,On Excise register,On Excise register
Israel,2019,D,On Excise register,On Excise register
Italy,2019,,On Excise register,On Excise register
Jamaica,2019,18.181818181818183,On Excise register,On Excise register
Japan,2019,,On Excise register,On Excise register
Kazakhstan,2019,D,On Excise register,On Excise register
Kenya,2019,0,On Excise register,On Excise register
Kiribati,2019,0,On Excise register,On Excise register
"Korea, Republic of",2019,0,On Excise register,On Excise register
"Kosovo, Republic of",2019,,On Excise register,On Excise register
Kyrgyz Republic,2019,D,On Excise register,On Excise register
Lao People's Democratic Republic,2019,D,On Excise register,On Excise register
Latvia,2019,0,On Excise register,On Excise register
Lebanon,2019,,On Excise register,On Excise register
Lesotho,2019,,On Excise register,On Excise register
Liberia,2019,6.9306930693069315,On Excise register,On Excise register
Lithuania,2019,0.9362200117027502,On Excise register,On Excise register
Luxembourg,2019,,On Excise register,On Excise register
Madagascar,2019,1.5723270440251573,On Excise register,On Excise register
Malawi,2019,72.41379310344827,On Excise register,On Excise register
Malaysia,2019,,On Excise register,On Excise register
Maldives,2019,,On Excise register,On Excise register
Malta,2019,,On Excise register,On Excise register
"Marshall Islands, Republic of",2019,,On Excise register,On Excise register
Mauritius,2019,,On Excise register,On Excise register
Mexico,2019,0,On Excise register,On Excise register
Moldova,2019,0,On Excise register,On Excise register
Mongolia,2019,21.153846153846153,On Excise register,On Excise register
Montenegro,2019,,On Excise register,On Excise register
Montserrat,2019,,On Excise register,On Excise register
Morocco,2019,,On Excise register,On Excise register
Mozambique,2019,D,On Excise register,On Excise register
Myanmar,2019,,On Excise register,On Excise register
Namibia,2019,,On Excise register,On Excise register
Nauru,2019,,On Excise register,On Excise register
Nepal,2019,,On Excise register,On Excise register
Netherlands,2019,,On Excise register,On Excise register
New Zealand,2019,,On Excise register,On Excise register
Nicaragua,2019,26.39344262295082,On Excise register,On Excise register
Niger,2019,,On Excise register,On Excise register
Nigeria,2019,,On Excise register,On Excise register
Norway,2019,0,On Excise register,On Excise register
Pakistan,2019,0,On Excise register,On Excise register
Palau,2019,,On Excise register,On Excise register
Panama,2019,,On Excise register,On Excise register
Papua New Guinea,2019,,On Excise register,On Excise register
Paraguay,2019,,On Excise register,On Excise register
Peru,2019,20.40374909877433,On Excise register,On Excise register
Philippines,2019,0.13126804935678654,On Excise register,On Excise register
Poland,2019,D,On Excise register,On Excise register
Portugal,2019,D,On Excise register,On Excise register
Republic of North Macedonia,2019,,On Excise register,On Excise register
Republika Srpska,2019,,On Excise register,On Excise register
Romania,2019,19.94818652849741,On Excise register,On Excise register
Russian Federation,2019,D,On Excise register,On Excise register
Rwanda,2019,0,On Excise register,On Excise register
Samoa,2019,0,On Excise register,On Excise register
São Tomé and Príncipe,2019,D,On Excise register,On Excise register
Saudi Arabia,2019,0,On Excise register,On Excise register
Senegal,2019,D,On Excise register,On Excise register
"Serbia, Republic of",2019,0,On Excise register,On Excise register
Seychelles,2019,31.57894736842105,On Excise register,On Excise register
Sierra Leone,2019,0,On Excise register,On Excise register
Singapore,2019,,On Excise register,On Excise register
Slovak Republic,2019,,On Excise register,On Excise register
Slovenia,2019,0,On Excise register,On Excise register
Solomon Islands,2019,,On Excise register,On Excise register
South Africa,2019,17.317073170731707,On Excise register,On Excise register
Spain,2019,0,On Excise register,On Excise register
Sri Lanka,2019,,On Excise register,On Excise register
St. Kitts and Nevis,2019,0,On Excise register,On Excise register
St. Lucia,2019,,On Excise register,On Excise register
St. Vincent and the Grenadines,2019,40,On Excise register,On Excise register
Suriname,2019,,On Excise register,On Excise register
Sweden,2019,D,On Excise register,On Excise register
Switzerland,2019,,On Excise register,On Excise register
Taiwan,2019,0,On Excise register,On Excise register
Tajikistan,2019,35.2112676056338,On Excise register,On Excise register
Thailand,2019,,On Excise register,On Excise register
"Timor-Leste, Dem. Rep. of",2019,,On Excise register,On Excise register
Togo,2019,0,On Excise register,On Excise register
Tonga,2019,,On Excise register,On Excise register
Trinidad and Tobago,2019,,On Excise register,On Excise register
Turkey,2019,91.20554628321993,On Excise register,On Excise register
Turks and Caicos Islands,2019,,On Excise register,On Excise register
Uganda,2019,2.4,On Excise register,On Excise register
Ukraine,2019,0,On Excise register,On Excise register
United Kingdom,2019,D,On Excise register,On Excise register
United States,2019,D,On Excise register,On Excise register
Uruguay,2019,3.0711610486891385,On Excise register,On Excise register
Uzbekistan,2019,6.173482677780672,On Excise register,On Excise register
Vanuatu,2019,,On Excise register,On Excise register
Vietnam,2019,47.389330306469915,On Excise register,On Excise register
Zambia,2019,2.214022140221402,On Excise register,On Excise register
Zimbabwe,2019,,On Excise register,On Excise register
"Afghanistan, Islamic Republic of",2020,,On Excise register,On Excise register
Albania,2020,,On Excise register,On Excise register
Angola,2020,0,On Excise register,On Excise register
